,run_id,ensemble_id,model,topic,agent_type,n_agents,max_t,n_initial_posts,initial_neighb-peer_ratio,background_beliefs,context_size,memory_loss,relevance_deprecation,self_confidence,contribution_probability,n_gram_prohibition,perspective_expansion_method,conf_bias_exponent,homophily_exponent,peer_selection_method,fwd_batch_size,epsilon,temp/top_p
1436,20210409-01_69-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1437,20210409-01_26-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1438,20210409-01_20-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1439,20210409-01_16-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1440,20210409-01_16-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1441,20210409-01_9-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1442,20210409-01_66-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1443,20210409-01_52-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1444,20210409-01_69-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1445,20210409-01_55-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1446,20210409-01_24-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1447,20210409-01_1-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1448,20210409-01_72-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1449,20210409-01_9-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1450,20210409-01_48-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1451,20210409-01_11-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1452,20210409-01_2-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1453,20210409-01_70-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1454,20210409-01_47-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1455,20210409-01_18-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1456,20210409-01_17-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1457,20210409-01_67-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1458,20210409-01_71-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1459,20210409-01_25-21,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1460,20210409-01_63-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1461,20210409-01_17-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1462,20210409-01_9-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1463,20210409-01_25-14,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1464,20210409-01_54-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1465,20210409-01_63-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1466,20210409-01_75-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1467,20210409-01_67-20,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1468,20210409-01_1-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1469,20210409-01_15-21,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1470,20210409-01_24-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1471,20210409-01_24-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1472,20210409-01_11-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1473,20210409-01_51-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1474,20210409-01_68-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1475,20210409-01_50-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1476,20210409-01_26-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1477,20210409-01_27-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1478,20210409-01_19-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1479,20210409-01_30-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1480,20210409-01_18-23,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1481,20210409-01_7-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1482,20210409-01_28-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1483,20210409-01_22-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1484,20210409-01_60-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1485,20210409-01_24-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1486,20210409-01_59-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1487,20210409-01_24-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1488,20210409-01_16-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1489,20210409-01_67-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1490,20210409-01_70-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1491,20210409-01_53-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1492,20210409-01_57-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1493,20210409-01_52-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1494,20210409-01_20-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1495,20210409-01_16-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1496,20210409-01_25-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1497,20210409-01_47-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1498,20210409-01_24-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1499,20210409-01_14-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1500,20210409-01_48-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1501,20210409-01_25-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1502,20210409-01_65-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1503,20210409-01_10-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1504,20210409-01_59-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1505,20210409-01_17-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1506,20210409-01_49-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1507,20210409-01_30-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1508,20210409-01_28-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1509,20210409-01_55-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1510,20210409-01_46-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1511,20210409-01_23-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.4, 0.95]"
1512,20210409-01_56-29,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1513,20210409-01_64-19,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1514,20210409-01_11-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1515,20210409-01_43-1,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1516,20210409-01_53-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1517,20210409-01_51-6,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1518,20210409-01_14-21,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1519,20210409-01_49-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1520,20210409-01_2-5,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1521,20210409-01_62-18,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1522,20210409-01_15-9,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1523,20210409-01_72-7,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1524,20210409-01_14-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1525,20210409-01_29-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1526,20210409-01_16-11,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1527,20210409-01_7-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1528,20210409-01_58-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1529,20210409-01_5-28,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1530,20210409-01_73-22,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1531,20210409-01_7-16,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1532,20210409-01_69-24,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1533,20210409-01_74-30,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1534,20210409-01_11-4,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1535,20210409-01_55-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1536,20210409-01_62-3,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1537,20210409-01_3-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1538,20210409-01_63-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1539,20210409-01_36-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1540,20210409-01_75-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1541,20210409-01_1-13,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1542,20210409-01_16-10,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1543,20210409-01_5-8,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1544,20210409-01_59-2,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,homophily,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1545,20210409-01_66-27,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1546,20210409-01_18-15,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1547,20210409-01_30-12,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1548,20210409-01_67-25,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.4, 0.95]"
1549,20210409-01_18-26,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,bounded_confidence,1,0.04,"[1.0, 0.5]"
1550,20210409-01_74-6,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,generating,20,150,5,0.5,0,8,2,0.9,1,0.2,5,confirmation_bias_lazy,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
1551,20210409-01_5-17,20210409-01,gpt2-xl,topics/all-drugs-should-be-legalized-7100.json,listening,20,150,5,0.5,0,8,1,0.9,1,0.2,5,random,50.0,50.0,all_neighbors,1,0.04,"[1.0, 0.5]"
